id,primary_name,count_current_type,deposits_funders_current,funders_current_type
1086,American Association for Cancer Research (AACR),286990,TRUE,0
78,Elsevier BV,212675,TRUE,0
8761,Research Square Platform LLC,195115,TRUE,0.00691899648924993
246,Cold Spring Harbor Laboratory,127926,TRUE,0
3145,Copernicus GmbH,73314,TRUE,0.1102245137354393
15934,Center for Open Science,63600,FALSE,0
1968,MDPI AG,43445,TRUE,0
9829,"Authorea, Inc.",32199,FALSE,0
316,American Chemical Society (ACS),20343,TRUE,0.3715282898294254
263,Institute of Electrical and Electronics Engineers (IEEE),14937,TRUE,0
18300,Ryerson University Library and Archives,12063,FALSE,0
7078,"ZappyLab, Inc.",12058,FALSE,0
1010,JMIR Publications Inc.,12026,FALSE,0
297,Springer Science and Business Media LLC,9060,TRUE,0.007615894039735099
22980,Morressier GmbH,9008,FALSE,0
4374,"eLife Sciences Publications, Ltd",4779,TRUE,0
8674,Universitas Muhammadiyah Sidoarjo,3748,TRUE,0
31795,Front Matter,3675,TRUE,0.002993197278911565
29705,California Digital Library (CDL),3622,FALSE,0
311,Wiley,3617,TRUE,0.3840199059994471
17262,Qeios Ltd,2918,FALSE,0
257,Geological Society of America,2800,FALSE,0
1167,American Diabetes Association,2465,TRUE,0
285,Optica Publishing Group,2462,TRUE,0
56,Cambridge University Press (CUP),1836,TRUE,0.05664488017429194
530,FapUNIFESP (SciELO),1738,FALSE,0
30676,Cassyni,1348,TRUE,0.1884272997032641
179,SAGE Publications,1303,TRUE,0
33966,Open Engineering Inc,1298,FALSE,0
5403,ScienceOpen,1278,TRUE,0.05790297339593114
26239,Applied Energy Innovation Institute (AEii),1242,FALSE,0
50006,Henry Stewart Talks,850,FALSE,0
345,Microbiology Society,846,TRUE,0.450354609929078
37285,Polygence,818,FALSE,0
11875,Even3,648,FALSE,0
25732,Universitatsbibliothek Bamberg,629,TRUE,0
2258,Pensoft Publishers,455,TRUE,0
10196,NPG Publishing,431,FALSE,0
37393,Staatliche Kunstsammlungen Dresden,398,FALSE,0
14,American Mathematical Society (AMS),357,TRUE,0.5630252100840336
237,The Company of Biologists,324,TRUE,0
8634,Russian Research Anti-Plague Institute Microbe,284,FALSE,0
9794,Society for Artistic Research,281,FALSE,0
18353,Dominican University of California,280,FALSE,0
28200,"Society for Transparency, Openness, and Replication in Kinesiology",280,FALSE,0
7822,Test accounts,252,TRUE,0
2086,Beilstein Institut,213,TRUE,0
9621,PubPub,180,FALSE,0
22755,University of the Free State,174,FALSE,0
14217,"Colorado College, Tutt Library",168,FALSE,0
3180,Amsterdam University Press,167,TRUE,0
48802,Earthquake Insights,148,FALSE,0
31336,Fund Science and Culture Support Centre,143,FALSE,0
30474,North Carolina State University,130,FALSE,0
10490,"Institute of Marine Engineering, Science and Technology (IMarEST)",106,FALSE,0
34139,Deep Science,106,FALSE,0
10409,Association of European Schools of Planning (AESOP),104,FALSE,0
48409,Paideia Studio (publications),104,FALSE,0
5433,UCL Press,94,TRUE,0.1702127659574468
27360,rScroll,93,FALSE,0
8607,Federal Reserve Bank of Minneapolis,89,FALSE,0
13290,University Goettingen,82,FALSE,0
77,The Electrochemical Society,79,TRUE,0
11508,"James P. Adams Library, Rhode Island College",78,FALSE,0
22141,CALNESTOR Knowledge Solutions Private Limited,73,FALSE,0
7524,Wageningen University and Research,72,FALSE,0
5801,The Hong Kong University of Science and Technology Library,69,FALSE,0
2796,SAE International,68,FALSE,0
4923,Open Book Publishers,68,TRUE,0
19448,Cifra Ltd - Russian Agency for Digital Standardization (RADS),65,FALSE,0
3948,GN1 Sistemas e Publicacoes Ltd.,63,FALSE,0
5183,American Society of Agricultural and Biological Engineers (ASABE),59,TRUE,0
276,Ovid Technologies (Wolters Kluwer Health),56,TRUE,0
11293,The Royal Society of Tasmania,49,FALSE,0
7608,Universidad San Francisco De Quito,46,FALSE,0
8901,AIJR Publisher,39,TRUE,0
10792,UNISA Press,38,TRUE,0.02631578947368421
7597,Brepols Publishers NV,34,FALSE,0
2986,University of South Florida Libraries,33,FALSE,0
11224,Victoria University of Wellington Library,32,FALSE,0
6672,The University of Kansas,28,TRUE,1
32260,Cabrera Research Lab,27,FALSE,0
33,ASME International,24,TRUE,0
4043,EMBL-EBI,22,FALSE,0
16862,San Jose State University Library,21,FALSE,0
21583,Progettinrete Srl,21,TRUE,0
37050,NDT.net GmbH & Co. KG,20,FALSE,0
48891,Sunrise International Education Inc.,20,FALSE,0
38096,Bureau International des Poids et Mesures,19,FALSE,0
33493,O P Jindal Global University,18,FALSE,0
3774,IntechOpen,14,FALSE,0
8945,Rhodes University,14,FALSE,0
9592,Policia Nacional de Colombia,12,FALSE,0
23910,Editora Alumniin,12,FALSE,0
26493,Tree of Evolution,11,FALSE,0
33199,Peaceful Science,11,FALSE,0
38670,EYA Academy,11,FALSE,0
38766,The Institute of Reflective Investigations & Specialization,11,FALSE,0
30843,CRIORG.institute,10,FALSE,0
3842,Cellule MathDoc/Centre Mersenne,9,FALSE,0
5401,University of Szeged,8,TRUE,0.125
14238,Williams College,8,FALSE,0
27081,Professionals On Line SAC,8,FALSE,0
34163,Centre de Recherche de l'Institut Universitaire de Geriatrie de Montreal,8,FALSE,0
36707,"NIA IMPACT Collaboratory at Marcus Institute for Aging Research, Hebrew SeniorLife",8,TRUE,1
6626,The University of Iowa,7,TRUE,0
34961,Open Access India,6,FALSE,0
49114,Atomic Academia Ltd,6,FALSE,0
10597,Therapoid,5,FALSE,0
4068,National Institute of Standards and Technology (NIST),4,TRUE,1
5558,Wesleyan University,4,FALSE,0
16078,A.P. Ershov Institute of Informatics Systems SB RAS,4,FALSE,0
36756,SMW Supporting Association,4,TRUE,0
48087,Association of Medical and Pharmaceutical Law,4,FALSE,0
242,CABI Publishing,3,FALSE,0
14076,University of New Hampshire Libraries,3,FALSE,0
15947,"Boise State University, Albertsons Library",3,TRUE,0
27425,National Academy of Sciences of Belarus,3,FALSE,0
27991,Stichting OpenAccess Foundation,3,FALSE,0
33332,Berlin Exchange,3,FALSE,0
48717,Curvenote Inc.,3,FALSE,0
49210,European Structural Integrity Society (ESIS),3,FALSE,0
281,MIT Press,2,TRUE,0
288,Portland Press Ltd.,2,TRUE,0
